return_period,return_level,ci_lower,ci_upper,ci_width,xi_hat_full,sigma_hat_full,threshold,lambda_rate,xi_boot_mean,xi_boot_std,sigma_boot_mean,sigma_boot_std,n_bootstrap,conf_level
11,12.017613167799958,11.22312270670658,12.784331411765587,1.5612087050590073,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
12,12.126662717923296,11.307482715074462,12.925887981029343,1.6184052659548804,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
13,12.226521239353083,11.384400755803403,13.052638025705798,1.668237269902395,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
14,12.318586779194892,11.45503494628505,13.166629669239919,1.7115947229548691,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
15,12.403962911998104,11.520295810410031,13.269207279789438,1.7489114693794061,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
16,12.483535784093856,11.580075589909454,13.37178704801061,1.7917114581011564,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
17,12.55802754546033,11.637304755692998,13.462716861644084,1.8254121059510862,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
18,12.628034344065021,11.688790568386333,13.54944455249751,1.8606539841111776,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
19,12.694053937565755,11.735545546642198,13.637222956127406,1.9016774094852078,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
20,12.75650614727601,11.784075728148489,13.720471210272803,1.9363954821243148,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
21,12.815748268934293,11.828385167586145,13.79971159922418,1.971326431638035,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
22,12.872086860711082,11.869136484086262,13.872514579043179,2.0033780949569167,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
23,12.925786883392565,11.909922042041481,13.938375913838865,2.0284538717973835,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
24,12.977078874944393,11.947705512523777,14.00292749094369,2.0552219784199135,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
25,13.026164645194793,11.983578466299935,14.068583463012112,2.0850049967121773,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
26,13.073221841984747,12.017232441703772,14.13290269109599,2.1156702493922186,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
27,13.118407646597273,12.045997353573886,14.194791872766661,2.1487945191927746,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
28,13.161861790141668,12.073529030221193,14.254449673900218,2.180920643679025,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
29,13.203709035125495,12.102076156274144,14.312032061916883,2.2099559056427385,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
30,13.244061231958,12.132666572716266,14.365956260782852,2.233289688066586,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
31,13.283019034747955,12.161817610698623,14.416742604816882,2.2549249941182588,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
32,13.320673341867789,12.185687852752253,14.467690092131972,2.28200223937972,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
33,13.357106512546274,12.208767898001774,14.518087534793551,2.309319636791777,-0.05470421858705262,1.6714011674228468,4.428859262963242,16.801073306074766,-0.05910844708622603,0.03129242163126991,1.680760896050948,0.07709083074098079,2000,0.95
