,0
471,5.381737887509045
472,5.922636986401885
473,5.2863520870027
474,5.508950974875674
475,5.668017639336171
476,6.474763427696717
477,6.814822558155143
478,5.063867485290475
479,9.638111247235674
480,7.282740115924145
481,5.095643821547048
482,11.35858252042578
483,7.1019089823475525
484,11.059127031562438
485,7.218911039010522
486,8.209000707970926
487,7.006197492185052
488,9.99046941814474
489,6.368539081151563
490,6.953031317668922
491,5.381737887509045
492,9.606086390268754
493,6.76167440637658
494,7.208273527019652
495,6.719159550978079
496,6.708531348910851
497,6.1349220700224665
498,5.93324906414381
499,5.074459327930394
500,5.095643821547048
501,5.116829389304299
502,5.010912335851215
503,9.136540344861707
504,11.176758612139064
505,7.793613631145693
506,5.731659638927532
507,6.294194872100755
508,7.0274653418457
509,5.7422674793733846
510,5.233369020079787
511,6.50663489249921
512,6.432271118949316
513,5.614989291968741
514,7.942696605991699
515,7.825557077642451
516,8.240964349931438
517,6.612886809198333
518,7.761671781281453
519,6.4428938760774725
520,5.530156662217712
521,5.063867485290475
522,5.943861373368524
523,11.925670731532533
524,7.995948830709867
525,5.551363341280503
526,5.65741148399747
527,5.636199901226765
528,5.45594111980837
529,5.7740924329380245
530,5.296949479661445
531,5.996926377670649
532,5.519553694349499
533,6.304814820686547
534,5.477144311493374
535,7.12318034636827
536,10.107956099368128
537,5.636199901226765
538,6.814822558155143
539,5.063867485290475
540,5.434738933003056
541,5.190987272981866
542,7.655210562327638
543,5.063867485290475
544,11.700935168208908
545,5.8483589578976085
546,5.254561465533961
547,5.180392494203788
548,5.2863520870027
549,7.250824720899239
550,9.979789643265864
551,5.424138217624287
552,9.019199227411574
553,6.570383525167832
554,8.081161375841374
555,7.261462995922052
556,10.34297924481606
557,7.389137045077885
558,5.053275912829012
559,6.570383525167832
560,8.134424789144713
561,6.156155558418905
562,5.975699685914348
563,5.138016026863038
564,5.127422574628299
565,5.33934163100325
566,5.106236471430124
567,8.603323283654476
568,6.113689477850796
569,5.7422674793733846
570,6.241098414237367
571,5.7953102578901845
572,6.12430566171924
573,5.106236471430124
574,6.1880074648431735
575,5.721052037904071
576,6.294194872100755
577,10.663570072648332
578,5.90141352698647
579,5.190987272981866
580,5.085051440198569
581,5.127422574628299
582,6.559758227227405
583,6.10307351879734
584,7.697792897142389
585,5.646805571146218
586,5.530156662217712
587,5.508950974875674
588,8.880547380176912
589,7.006197492185052
590,5.371138440257475
591,5.837748746705998
592,8.741921929482077
593,5.965086684654903
594,5.254561465533961
595,6.931766233883124
596,5.583175211273127
597,8.422120048379606
598,6.910501945661967
599,8.763247187569421
600,6.40040413261776
601,5.477144311493374
602,5.2015823154815415
603,7.708438930346529
604,5.508950974875674
605,5.254561465533961
606,5.763483876807812
607,5.583175211273127
608,6.549133139174563
609,7.6019867076331105
610,8.049205381011799
611,6.357917828929306
612,5.763483876807812
613,9.317921783472704
614,8.049205381011799
615,5.169797979673494
616,11.240927666880111
617,5.127422574628299
618,6.899870100633926
619,6.145538702381564
620,5.699837555858264
621,6.081842276662773
622,6.039382507047707
623,6.07122699434858
624,9.65946187313538
625,10.161364653929724
626,7.112544567379181
627,5.063867485290475
628,6.942398676479152
629,10.449829571834927
630,5.021502822051377
631,8.539363834660689
632,6.081842276662773
633,6.177389940024157
634,5.2015823154815415
635,8.656627256400697
636,5.604384353527064
637,6.40040413261776
638,6.1880074648431735
639,5.212177621178739
640,5.413537754901914
641,5.222773189551458
642,5.75287555881013
643,6.12430566171924
644,7.516838004938282
645,5.922636986401885
646,10.107956099368128
647,5.45594111980837
648,7.95334670353586
649,6.953031317668922
650,5.371138440257475
651,6.517259137669
652,6.241098414237367
653,5.519553694349499
654,7.708438930346529
655,6.836083236570772
656,12.25751737968967
657,15.100018767877676
658,7.452984189406868
659,9.32859262920202
660,7.44234253390054
661,8.262274284934062
662,5.243965112245887
663,7.229548742170213
664,6.389782233346152
665,5.721052037904071
666,5.668017639336171
667,6.113689477850796
668,8.51804531440378
669,5.837748746705998
670,7.399777770146797
671,7.410418681824525
672,6.666020597278454
673,5.371138440257475
