return_period,return_level,ci_lower,ci_upper,ci_width,xi_hat_full,mu_hat_full,sigma_hat_full,xi_boot_mean,xi_boot_std,mu_boot_mean,mu_boot_std,sigma_boot_mean,sigma_boot_std,n_bootstrap,conf_level
25,15.005054230937674,13.518016468275485,16.4932301860116,2.975213717736116,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
26,15.062172784813296,13.549506321620381,16.57687102585464,3.027364704234259,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
27,15.116958668976196,13.57829277611162,16.661404927282433,3.0831121511708126,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
28,15.169590034546156,13.60997172611582,16.74361501897853,3.133643292862711,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
29,15.220225545119252,13.636507510193194,16.82843875185828,3.1919312416650847,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
30,15.269007107801952,13.661059036604716,16.908185057314114,3.2471260207093984,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
31,15.31606214308,13.681447518884998,16.982386656364536,3.3009391374795385,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
32,15.361505483789426,13.69771394003008,17.056760497376185,3.3590465573461046,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
33,15.405440973513198,13.713344676741583,17.119236570783603,3.4058918940420195,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
34,15.447962819661697,13.740536894419531,17.18872243797961,3.4481855435600792,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
35,15.489156745006834,13.768222433641036,17.256240378154214,3.488017944513178,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
36,15.529100972600245,13.793748632816495,17.331562451732303,3.537813818915808,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
37,15.567867072148346,13.815090373342649,17.39960490687776,3.58451453353511,-0.062311747232565606,9.946422030320164,1.7443849363038806,-0.07649513070315432,0.10934469772589492,9.965626057840918,0.25922963290489837,1.7045763721675653,0.18652399967129724,2000,0.95
